"Country","Year","Status","Life.expectancy","Adult.Mortality","infant.deaths","Alcohol","percentage.expenditure","Hepatitis.B","Measles","BMI","under.five.deaths","Polio","Total.expenditure","Diphtheria","HIV.AIDS","thinness..1.19.years","thinness.5.9.years","Income.composition.of.resources","Schooling","Population","GDP"
"Tonga",2008,"Developing",72.6,145,0,1.1,569.6255035,84,0,71.5,0,88,5.13,86,0.1,0.1,0.1,0.698,14.5,106932,3221.079699
"Tonga",2007,"Developing",72.5,146,0,2.05,568.8692813,87,0,7.8,0,88,5.82,87,0.1,0.1,0.1,0.698,14.5,106638,2799.368777
"Tonga",2006,"Developing",72.4,148,0,1.79,503.5881956,89,0,7.1,0,89,5.61,88,0.1,0.1,0.1,0.695,14.6,106190,2751.960017
"Tonga",2005,"Developing",72.3,15,0,1.57,689.9440223,89,0,69.4,0,9,6.52,89,0.1,0.1,0.1,0.694,14.6,105633,2478.427122
"Tonga",2004,"Developing",72.2,151,0,1.8,423.2953509,9,0,68.6,0,91,4.87,9,0.1,0.1,0.1,0.693,14.6,105036,2195.985939
"Tonga",2003,"Developing",72,153,0,1.79,45.85105771,85,0,67.8,0,91,5.9,9,0.1,0.1,0.1,0.683,13.7,104410,1937.042631
"Tonga",2002,"Developing",71.9,155,0,1.51,310.8203382,88,0,67,0,85,5.3,84,0.1,0.1,0.1,0.679,13.5,103804,1760.667218
"Tonga",2001,"Developing",71.8,157,0,1.35,330.1007394,91,4,66.2,0,91,5.66,89,0.1,0.1,0.1,0.674,13.2,103210,1754.842287
"Tonga",2000,"Developing",71.6,158,0,1.24,40.49128897,93,0,65.5,0,91,4.75,91,0.1,0.1,0.1,0.676,13.7,102603,1996.515078
"Trinidad and Tobago",2015,"Developing",71.2,17,0,6.37,0,9,0,47.1,0,88,5.22,96,0.3,5.7,5.9,0.779,12.7,1460177,18389.53103
"Trinidad and Tobago",2014,"Developing",71.1,171,0,6.94,1578.872339,92,0,46,0,94,5.93,92,0.3,5.8,6,0.778,12.7,1450661,20327.98346
"Trinidad and Tobago",2013,"Developing",71,172,0,6.71,167.2657906,92,0,45,0,94,5.98,92,0.3,5.8,6,0.773,12.7,1440729,19821.52865
"Trinidad and Tobago",2012,"Developing",78,174,0,6.7,1486.236406,92,0,44,0,91,5.78,92,0.4,5.9,6.1,0.772,12.6,1430377,18961.23359
"Trinidad and Tobago",2011,"Developing",76,176,0,6.5,144.9850711,9,0,43,0,91,5.6,9,0.4,5.9,6.2,0.774,12.6,1420020,17910.31718
"Trinidad and Tobago",2010,"Developing",74,179,0,6.5,1389.772683,9,0,42,0,91,5.29,9,0.4,5.9,6.3,0.772,12.5,1410296,15711.53817
"Trinidad and Tobago",2009,"Developing",71,183,0,6.37,128.0896289,9,0,41.1,0,9,6.47,9,0.2,6,6.4,0.773,12.5,1401191,13682.76361
"Trinidad and Tobago",2008,"Developing",69.9,185,0,6.41,1902.693048,9,0,4.2,0,91,4.4,9,0.3,6.1,6.4,0.767,12.4,1392803,20011.14827
"Trinidad and Tobago",2007,"Developing",69.7,187,0,6.37,136.8836683,89,0,39.3,0,9,4.82,88,0.7,6.1,6.5,0.76,12.4,1384861,15627.28682
"Trinidad and Tobago",2006,"Developing",69.6,188,0,6.35,103.3710689,89,0,38.4,0,89,4.49,92,0.6,6.2,6.6,0.751,12.3,1376919,13340.91627
"Trinidad and Tobago",2005,"Developing",69.5,189,0,6.12,1187.949491,95,0,37.6,0,95,5.31,95,0.5,6.3,6.7,0.745,12.3,1369075,11673.85875
"Trinidad and Tobago",2004,"Developing",69.4,19,0,5.82,11.85100131,94,0,36.8,0,94,5.22,94,1,6.3,6.8,0.736,12.2,1361172,9756.513279
"Trinidad and Tobago",2003,"Developing",69.3,191,0,5.53,78.72216127,76,0,36,1,91,5.13,91,0.5,6.4,6.9,0.729,12,1353548,8352.463158
"Trinidad and Tobago",2002,"Developing",69.2,192,0,5.12,72.03911741,5,0,35.2,1,96,5,96,2,6.5,7,0.721,11.9,1345964,6692.822206
"Trinidad and Tobago",2001,"Developing",69.1,194,0,4.55,516.7112481,82.5,0,34.4,1,91,4.4,91,1.2,6.6,7.1,0.715,11.8,1338567,6592.75902
"Trinidad and Tobago",2000,"Developing",69.1,197,0,4.68,43.59522964,82.5,0,33.6,1,9,4.17,9,0.9,6.7,7.2,0.709,11.7,1332203,6120.945943
"Tunisia",2015,"Developing",75.3,1,3,1.3,0,98,16,61.2,3,98,5.64,98,0.1,6.5,6.4,0.723,14.6,11557779,3960.924849
"Tunisia",2014,"Developing",75.1,12,3,1.39,604.8701316,98,15,6.2,3,98,7,98,0.1,6.5,6.4,0.722,14.7,11428948,4398.638695
"Tunisia",2013,"Developing",74.9,13,3,1.29,594.6453102,98,16,59.3,3,98,7.26,98,0.1,6.4,6.3,0.72,14.7,11300284,4308.337421
"Tunisia",2012,"Developing",74.9,13,3,1.3,585.8776761,97,48,58.3,3,97,7.18,97,0.1,6.4,6.3,0.717,14.6,11174383,4233.917158
"Tunisia",2011,"Developing",74.8,13,3,1.29,623.2120325,98,11,57.4,3,98,7.15,98,0.1,6.4,6.3,0.714,14.5,11032528,4361.948089
"Tunisia",2010,"Developing",74.8,12,3,1.28,64.85616718,98,1,56.5,3,98,6.54,98,0.1,6.3,6.3,0.71,14.4,10895063,4241.01191
"Tunisia",2009,"Developing",74.7,12,3,1.4,585.6307861,99,1,55.6,3,99,6.18,99,0.1,6.3,6.3,0.706,14.4,10784504,4029.461206
"Tunisia",2008,"Developing",74.7,12,3,1.37,53.08451654,99,2,54.7,3,99,5.63,99,0.1,6.3,6.3,0.701,14.3,10680380,4200.17378
"Tunisia",2007,"Developing",74.6,12,3,1.24,469.6282925,98,4,53.9,4,98,5.64,98,0.1,6.3,6.3,0.695,14.3,10580395,3678.061523
"Tunisia",2006,"Developing",74.4,12,3,1.46,420.1153538,99,3,53.1,4,99,5.64,99,0.1,6.3,6.3,0.689,14.2,10483558,3279.10282
"Tunisia",2005,"Developing",74.2,14,3,1.37,379.5139945,97,15,52.2,4,98,5.57,98,0.1,6.4,6.3,0.683,13.9,10388344,3106.575832
"Tunisia",2004,"Developing",74,15,3,1.36,379.7659054,96,1,51.4,4,97,5.63,97,0.1,6.4,6.3,0.673,13.6,10292225,3029.849579
"Tunisia",2003,"Developing",73.7,17,4,1.34,321.7694175,92,22,5.6,4,95,5.36,95,0.1,6.4,6.3,0.667,13.5,10193798,2693.195918
"Tunisia",2002,"Developing",73.5,19,4,1.17,262.8184944,93,98,49.7,5,96,5.32,96,0.1,6.5,6.4,0.662,13.3,10094561,2292.483168
"Tunisia",2001,"Developing",73.2,11,4,1.19,257.2878697,94,231,48.9,5,98,5.29,98,0.1,6.5,6.4,0.654,13.1,9995123,2207.660688
"Tunisia",2000,"Developing",72.9,112,4,1.21,264.7842196,94,47,48.1,5,97,5.4,97,0.1,6.6,6.5,0.646,12.8,9893316,2170.508143
"Turkey",2015,"Developing",75.8,16,15,1.42,0,97,342,66.1,18,97,5.38,97,0.1,4.9,4.8,0.764,14.5,79646178,10851.92011
"Turkey",2014,"Developing",75.5,17,16,1.45,181.9083783,96,565,65.3,19,96,5.41,96,0.1,4.9,4.7,0.759,14.5,78112073,12020.34966
"Turkey",2013,"Developing",75.2,19,17,1.41,188.1440348,97,7405,64.5,20,98,5.38,98,0.1,4.9,4.7,0.754,14.4,76576117,12507.80316
"Turkey",2012,"Developing",74.8,112,19,1.54,20.75120211,97,349,63.7,22,97,5.24,97,0.1,4.9,4.7,0.75,14.3,75277439,11697.47436
"Turkey",2011,"Developing",74.5,114,20,1.53,1275.877569,96,111,62.8,23,97,5.29,97,0.1,4.9,4.7,0.737,13.8,74173854,11308.37174
"Turkey",2010,"Developing",74.2,116,21,1.49,32.78235828,96,7,61.9,25,97,5.61,97,0.1,4.9,4.7,0.715,13,73195345,10614.98457
"Turkey",2009,"Developing",73.9,118,23,1.4,106.9482898,94,4,61.1,27,96,6.8,96,0.1,4.9,4.8,0.709,12.5,72225639,8989.735883
"Turkey",2008,"Developing",73.5,121,25,1.39,22.67271848,92,0,6.2,29,96,6.7,96,0.1,5,4.8,0.705,12.5,71320726,10802.60048
"Turkey",2007,"Developing",73.2,124,26,1.26,115.5801103,96,3,59.3,31,96,6.4,96,0.1,5,4.8,0.697,12.3,70468869,9668.399443
"Turkey",2006,"Developing",72.8,126,28,1.29,103.523776,82,34,58.5,34,9,5.81,9,0.1,5,4.8,0.687,11.9,69601333,8003.812177
"Turkey",2005,"Developing",72.4,129,30,1.29,832.9552058,85,6200,57.6,36,9,5.45,9,0.1,5,4.9,0.681,11.9,68704715,7369.431295
"Turkey",2004,"Developing",72,132,33,1.35,1.132766775,77,8927,56.8,39,85,5.37,85,0.1,5.1,4.9,0.675,12,67785075,6031.79031
"Turkey",2003,"Developing",71.6,135,35,1.42,459.1113061,68,5844,55.9,43,69,5.34,68,0.1,5.1,5,0.668,11.9,66867327,4704.77201
"Turkey",2002,"Developing",71.2,138,38,1.47,35.55729,72,7823,55.1,46,78,5.36,78,0.1,5.2,5,0.658,11.5,65988663,3640.76183
"Turkey",2001,"Developing",78,14,41,1.49,256.4341746,77,30509,54.3,50,88,5.16,88,0.1,5.2,5.1,0.653,11.1,65072018,3100.458788
"Turkey",2000,"Developing",74,143,44,1.54,421.2956602,71,16244,53.5,54,85,4.95,85,0.1,5.3,5.2,0.641,10.7,64113547,4278.266534
"Turkmenistan",2015,"Developing",66.3,215,6,2.71,0,99,0,48.6,7,99,2.7,99,0.1,3.3,3.3,0.688,10.8,5766431,6208.296655
"Turkmenistan",2014,"Developing",66,217,7,2.9,691.1333535,97,0,47.7,8,98,2.7,98,0.1,3.3,3.3,0.683,10.8,5663152,7685.509859
"Turkmenistan",2013,"Developing",65.4,228,7,2.93,63.7481117,98,0,46.7,8,98,2.12,98,0.1,3.2,3.3,0.678,10.7,5560095,7049.797505
"Turkmenistan",2012,"Developing",65.6,22,7,2.75,579.4128244,98,0,45.9,8,98,1.96,97,0.1,3.2,3.3,0.672,10.7,5458682,6441.886618
"Turkmenistan",2011,"Developing",65.6,217,7,2.55,490.4181326,97,0,45,8,97,1.98,97,0.1,3.2,3.3,0.665,10.6,5360811,5453.155005
"Turkmenistan",2010,"Developing",65.8,211,7,2.48,385.325164,96,0,44.2,8,96,1.99,96,0.1,3.2,3.3,0,10.6,5267970,4286.880505
"Turkmenistan",2009,"Developing",65.6,215,6,2.35,37.88466056,97,0,43.4,8,97,1.88,96,0.1,3.2,3.3,0,10.5,5180957,3901.670283
"Turkmenistan",2008,"Developing",64.5,235,6,2.4,34.23979419,96,0,42.7,8,96,1.93,96,0.1,3.2,3.3,0,10.5,5100083,3778.668539
"Turkmenistan",2007,"Developing",64.1,241,6,2.58,0.358651421,98,59,42,8,98,2.16,98,0.1,3.3,3.3,0,10.4,5024894,2520.285026
"Turkmenistan",2006,"Developing",63.7,245,6,2.71,29.27235366,98,48,41.3,8,98,2.9,98,0.1,3.3,3.3,0,10.4,4954029,2074.407389
"Turkmenistan",2005,"Developing",63.3,248,6,2.85,2.19888585,99,0,4.7,8,99,3.51,99,0.1,3.4,3.4,0,10.3,4885775,1658.672779
"Turkmenistan",2004,"Developing",63.5,238,6,2.86,186.1013972,96,1,4,8,98,4.3,97,0.1,3.4,3.4,0,10.3,4819792,1418.806266
"Turkmenistan",2003,"Developing",63.4,231,7,2.88,179.6156482,97,1,39.4,8,66,3.85,83,0.1,3.5,3.4,0,10.3,4758988,1256.031867
"Turkmenistan",2002,"Developing",63.3,229,7,2.33,130.3784829,96,11,38.7,8,99,3.34,98,0.1,3.5,3.5,0,10.2,4698968,949.5763727
"Turkmenistan",2001,"Developing",64,221,7,2.35,106.180706,97,9,38.1,9,94,3.87,95,0.1,3.6,3.5,0,10.2,4635094,762.6106328
"Turkmenistan",2000,"Developing",63.8,224,7,2.9,88.2436347,97,113,37.5,9,98,3.94,97,0.1,3.6,3.6,0,0,4569132,635.7143118
"Uganda",2015,"Developing",62.3,291,66,9.89,0,78,478,18.5,93,82,8.43,78,3.1,5.6,5.6,0.488,10,37477356,864.1800594
"Uganda",2014,"Developing",61.5,38,68,0.01,14.16770158,78,314,18.1,97,82,7.22,78,3.2,5.7,5.6,0.483,10,36336539,897.5097285
"Uganda",2013,"Developing",67,325,71,0.01,90.76144414,78,7878,17.6,103,82,7.47,78,4,5.7,5.7,0.478,10,35273570,819.7578674
"Uganda",2012,"Developing",60,339,73,0.01,92.88697859,78,2027,17.2,109,82,7.58,78,4.6,5.8,5.8,0.477,10,34273295,796.7111393
"Uganda",2011,"Developing",59.3,347,76,10.22,94.49686776,82,3312,16.7,114,82,9.9,82,6.8,5.9,5.9,0.477,10.7,33295738,837.0958843
"Uganda",2010,"Developing",58.4,362,79,10.03,116.202964,8,1313,16.3,119,79,11.2,8,8,6,6,0.473,10.9,32341728,824.7376712
"Uganda",2009,"Developing",57.5,378,82,9.63,87.04534954,79,1601,15.9,124,78,8.43,79,8.1,6.1,6.1,0.464,10.8,31412520,799.9296321
"Uganda",2008,"Developing",56.3,41,84,9.79,72.85023656,71,1319,15.6,130,69,9.1,71,8.2,6.2,6.2,0.453,10.6,30509862,473.3028336
"Uganda",2007,"Developing",55.5,41,88,9.65,6.002527685,73,3776,15.2,137,7,9.76,73,8.4,6.3,6.3,0.442,10.3,29629804,401.7091877
"Uganda",2006,"Developing",54.9,41,93,9.81,50.83901418,64,5736,14.8,145,62,9.86,64,8.6,6.4,6.4,0.434,10.6,28773227,346.7684624
"Uganda",2005,"Developing",53.2,446,99,10.09,44.52614001,64,22,14.5,155,59,9.36,64,8.7,6.5,6.5,0.429,10.9,27946588,330.6028543
"Uganda",2004,"Developing",51.3,485,104,9.89,36.60609252,62,141,14.2,164,58,8.9,62,8.9,6.6,6.6,0.427,11.6,27146084,292.4726656
"Uganda",2003,"Developing",51,53,109,10.16,4.426792406,44,29429,13.9,173,57,7.54,59,9.4,6.7,6.7,0.418,11.5,26354736,250.6905884
"Uganda",2002,"Developing",48.8,523,112,10.42,2.690897842,29,49871,13.6,181,57,7.78,57,10,6.8,6.8,0.404,11,25545090,241.8689302
"Uganda",2001,"Developing",47.7,539,115,10.57,26.97625217,72,48543,13.3,187,56,7.26,55,10.8,6.9,6.9,0.396,10.8,24763325,235.8529749
"Uganda",2000,"Developing",46.6,554,116,10.47,22.59447461,72,42554,13,191,55,6.77,52,11.6,7,7,0.382,9.8,24020697,257.8296057
"Ukraine",2015,"Developing",71.3,195,4,8.06,0,22,105,61.3,5,51,6.63,23,0.2,2.3,2.4,0.748,15.3,45154036,2124.662598
"Ukraine",2014,"Developing",78,23,4,8.06,5.663849328,22,0,6.7,5,45,7.1,23,0.2,2.3,2.4,0.746,15.2,45272155,3104.653809
"Ukraine",2013,"Developing",71,198,4,8.44,52.42529588,46,0,6.1,5,72,7.67,76,0.2,2.3,2.4,0.744,15.2,45489648,4187.739746
"Ukraine",2012,"Developing",77,25,5,8.44,453.7830847,46,12746,59.6,5,72,7.47,76,0.2,2.4,2.4,0.739,15.1,45593342,4004.789795
"Ukraine",2011,"Developing",75,24,5,8.48,415.1627705,21,1333,59,5,54,6.98,5,0.2,2.4,2.5,0.734,14.9,45706086,3704.842285
"Ukraine",2010,"Developing",69.8,212,5,8.39,375.6835376,48,39,58.5,6,57,7.81,52,0.2,2.4,2.5,0.728,14.9,45870741,3078.414795
"Ukraine",2009,"Developing",69.2,231,5,8.71,324.5491348,66,0,58,6,74,7.8,71,0.3,2.5,2.6,0.734,14.9,46053331,2639.37793
"Ukraine",2008,"Developing",67.7,273,5,9.46,456.4586664,84,48,57.6,6,91,6.63,9,0.4,2.5,2.6,0.73,14.9,46258189,4066.53125
"Ukraine",2007,"Developing",67.5,277,5,8.86,46.19685449,92,1005,57.2,6,98,6.36,98,0.7,2.5,2.7,0.723,14.8,46509355,3197.934326
"Ukraine",2006,"Developing",67.7,267,5,7.99,29.38172706,96,42724,56.8,6,99,6.39,98,0.8,2.6,2.7,0.716,14.7,46787786,2391.323975
"Ukraine",2005,"Developing",67,278,5,7.31,217.4345257,97,2392,56.4,6,95,6.41,96,0.9,2.7,2.8,0.707,14.5,47105171,1894.460083
"Ukraine",2004,"Developing",67.4,267,5,6.79,180.3537859,98,146,56.1,6,99,6.61,99,1,2.7,2.8,0.7,14.6,47451626,1416.60376
"Ukraine",2003,"Developing",67.6,256,6,5.92,21.22386354,77,411,55.7,6,99,6.93,97,0.9,2.8,2.9,0.691,14.3,47812949,1087.787964
"Ukraine",2002,"Developing",67.6,256,6,4.89,115.738974,48,7587,55.4,7,99,6.25,99,0.9,2.9,3,0.683,13.9,48202470,911.9068604
"Ukraine",2001,"Developing",67.7,253,6,4.31,8.897421459,7,16970,55.1,7,99,5.66,99,0.8,2.9,3,0.673,13.2,48662400,807.8019409
"Ukraine",2000,"Developing",67.5,257,6,4.49,7.883791474,4,817,54.8,8,99,5.59,99,0.7,3,3.1,0.669,13.3,49176500,658.3446045
"United Arab Emirates",2015,"Developing",77.1,75,1,1.74,0,99,347,64.2,1,99,2.72,99,0.1,5.3,5.1,0.836,13.3,8916899,41525.1389
"United Arab Emirates",2014,"Developing",76.9,77,1,1.91,3862.68271,99,344,62.4,1,99,3.64,99,0.1,5.2,5,0.832,13.3,8835951,46865.9646
"United Arab Emirates",2013,"Developing",76.7,78,1,1.82,377.2009132,98,0,6.5,1,98,3.49,98,0.1,5.2,5,0.829,13.3,8751847,45729.60768
"United Arab Emirates",2012,"Developing",76.5,8,1,1.75,3663.764502,96,132,58.6,1,96,3.45,96,0.1,5.1,5,0.826,13.3,8664969,44386.78608
"United Arab Emirates",2011,"Developing",76.3,81,1,1.73,387.774991,95,0,57.1,1,95,3.7,95,0.1,5.1,4.9,0.824,13.3,8575205,40893.02336
"United Arab Emirates",2010,"Developing",76.2,82,1,1.69,308.0660742,94,87,55.8,1,94,3.93,94,0.1,5.1,4.9,0.826,13.3,8481771,34165.91331
"United Arab Emirates",2009,"Developing",76,84,1,1.73,292.4022672,93,0,55.1,1,94,4.5,93,0.1,5.1,4.9,0.831,13.2,7992644,31722.58876
"United Arab Emirates",2008,"Developing",75.8,85,1,1.86,4003.908598,92,55,54.8,1,94,2.93,92,0.1,5.1,4.9,0.829,13.1,6988685,45140.76908
"United Arab Emirates",2007,"Developing",75.6,87,1,1.69,3759.457226,92,0,55.1,1,94,2.57,92,0.1,5.1,4.9,0.826,12.9,5872624,43918.38017
"United Arab Emirates",2006,"Developing",75.4,89,1,1.74,3749.941617,92,0,55.8,1,94,2.33,92,0.1,5.1,4.9,0.823,12.8,4898954,45339.58512
"United Arab Emirates",2005,"Developing",75.3,92,1,1.79,3427.320332,92,29,56.6,1,94,2.32,94,0.1,5.1,4.9,0.818,12.6,4280993,42190.55438
"United Arab Emirates",2004,"Developing",75.1,95,1,1.77,2972.448675,92,22,57,1,94,2.46,94,0.1,5.2,4.9,0.813,12.4,3993339,37017.73637
"United Arab Emirates",2003,"Developing",74.9,98,1,1.74,277.1818332,92,42,56.8,1,94,2.65,94,0.1,5.2,5,0.808,12.3,3813443,32607.37293
"United Arab Emirates",2002,"Developing",74.7,11,1,1.72,2598.842827,92,53,56,1,94,2.72,94,0.1,5.3,5,0.803,12.1,3633655,30221.967
"United Arab Emirates",2001,"Developing",74.5,14,1,1.67,243.7539129,92,30,55,1,94,2.48,94,0.1,5.3,5.1,0.798,12,3454198,29909.00943
"United Arab Emirates",2000,"Developing",74.2,17,1,1.64,262.9589578,92,69,54.1,1,94,2.38,94,0.1,5.4,5.1,0.791,11.8,3275333,31855.5006
"Uruguay",2015,"Developing",77,116,0,6.21,0,95,0,64,0,95,8.58,95,0.1,1.5,1.4,0.794,15.5,3402818,16950.75338
"Uruguay",2014,"Developing",76.8,117,0,6.03,463.6397821,95,0,63.4,0,95,8.58,95,0.1,1.5,1.4,0.791,15.5,3391662,18131.57885
"Uruguay",2013,"Developing",76.8,117,0,5.82,482.8039445,94,0,62.9,0,94,8.68,94,0.1,1.5,1.4,0.788,15.5,3381180,18140.89192
"Uruguay",2012,"Developing",76.5,118,0,5.77,339.7190493,95,0,62.3,0,95,8.74,95,0.1,1.5,1.5,0.784,15.5,3371133,16087.25208
"Uruguay",2011,"Developing",77,111,0,5.97,417.9117441,95,0,61.8,1,95,8.55,95,0.1,1.5,1.5,0.78,15.5,3361637,14975.56256
"Uruguay",2010,"Developing",76.3,118,0,6.21,2331.532804,95,0,61.2,1,95,8.63,95,0.1,1.5,1.5,0.777,15.6,3352651,12512.59413
"Uruguay",2009,"Developing",76.6,118,0,6.67,1871.736563,95,0,6.7,1,95,8.78,95,0.1,1.5,1.5,0.774,15.5,3344156,9780.739473
"Uruguay",2008,"Developing",76.4,119,1,6.76,24.73142261,94,0,6.1,1,94,8.17,94,0.1,1.6,1.5,0.77,15.7,3336126,9328.065857
"Uruguay",2007,"Developing",75.4,124,1,6.67,14.47305874,94,0,59.5,1,94,8.23,94,0.1,1.6,1.5,0.76,15.3,3328651,7149.374634
"Uruguay",2006,"Developing",76.2,117,1,6.58,1712.225506,95,0,58.9,1,95,11.17,95,0.1,1.6,1.6,0.756,15.2,3322282,5942.126667
"Uruguay",2005,"Developing",75.7,123,1,6.35,152.5448405,96,0,58.3,1,96,11.15,96,0.1,1.6,1.6,0.753,15.5,3317665,5233.457171
"Uruguay",2004,"Developing",75.4,122,1,5.66,882.356362,94,0,57.7,1,95,11.59,94,0.1,1.7,1.6,0.75,15.5,3313801,4130.100115
"Uruguay",2003,"Developing",75.4,121,1,5.11,160.8400141,91,0,57,1,91,6.52,91,0.1,1.7,1.6,0.747,15,3310202,3638.943548
"Uruguay",2002,"Developing",75.4,124,1,5.86,27.46880965,95,0,56.3,1,93,7.18,95,0.1,1.7,1.7,0.746,14.7,3306441,4115.154614
"Uruguay",2001,"Developing",75.2,123,1,6.48,421.4804282,94,0,55.7,1,94,7.46,94,0.1,1.8,1.7,0.742,14.2,3300939,6331.15676
"Uruguay",2000,"Developing",75.1,131,1,6.65,645.9583816,92,0,55,1,92,7.82,9,0.1,1.8,1.7,0.738,14,3292224,6932.478325
"Uzbekistan",2015,"Developing",69.4,184,15,1.6,0,99,22,44.7,17,99,5.49,99,0.1,3,3.1,0.697,12.1,31298900,2753.971058
"Uzbekistan",2014,"Developing",69.2,184,16,0.01,0.442802404,99,8,43.9,18,99,5.84,99,0.1,3,3.1,0.69,12.1,30757700,2628.460054
"Uzbekistan",2013,"Developing",69.1,185,17,0.01,19.1624696,99,0,43,19,99,6.32,99,0.1,3,3.1,0.681,12,30243200,2419.718744
"Uzbekistan",2012,"Developing",68.8,184,18,0.01,16.71406295,99,0,42.2,21,99,6.49,99,0.1,3,3.1,0.673,12,29774500,2267.623275
"Uzbekistan",2011,"Developing",68.5,183,19,2.83,140.6905284,99,476,41.4,22,99,5.65,99,0.1,3,3.1,0.664,12,29339400,2051.129515
"Uzbekistan",2010,"Developing",68.3,183,20,2.73,119.4571154,99,117,4.7,23,99,5.34,99,0.2,3,3.1,0.657,11.9,28562400,1742.349256
"Uzbekistan",2009,"Developing",68,183,21,2.56,92.81479759,98,0,4,24,99,6.31,98,0.2,3.1,3.1,0.651,11.8,27767400,1213.265328
"Uzbekistan",2008,"Developing",67.9,184,22,2.36,13.89021225,91,2,39.3,25,98,5.92,98,0.3,3.1,3.1,0.644,11.9,27302800,1082.286025
"Uzbekistan",2007,"Developing",67.8,184,22,2.15,9.290983645,99,863,38.7,26,98,5.81,96,0.3,3.1,3.1,0.631,11.8,26868000,830.4076942
"Uzbekistan",2006,"Developing",67.6,185,23,1.96,77.27092119,98,823,38.1,27,94,5.49,96,0.4,3.2,3.2,0.626,11.8,26488250,654.2838373
"Uzbekistan",2005,"Developing",67.3,192,24,1.78,40.13342094,99,737,37.5,28,99,5.11,99,0.3,3.2,3.2,0.62,11.7,26167000,546.7768502
"Uzbekistan",2004,"Developing",67.8,183,24,1.59,34.41887163,99,75,37,29,99,5.11,99,0.3,3.2,3.2,0.613,11.6,25864350,465.1198869
"Uzbekistan",2003,"Developing",67.2,183,25,1.54,28.52135777,99,85,36.4,30,99,5.17,98,0.3,3.3,3.3,0.607,11.3,25567650,396.377979
"Uzbekistan",2002,"Developing",67.1,186,27,1.47,24.99438738,62,25,35.9,32,99,5.44,99,0.2,3.3,3.3,0.6,11,25271850,383.343068
"Uzbekistan",2001,"Developing",67.4,185,28,1.53,43.66385568,99,22,35.3,34,99,5.28,99,0.2,3.4,3.3,0.594,10.7,24964450,456.7062895
"Uzbekistan",2000,"Developing",67.1,189,30,1.6,48.50941741,99,80,34.8,36,99,5.29,99,0.1,3.4,3.4,0,10.6,24650400,558.2268024
"Vanuatu",2015,"Developing",72,13,0,0.91,0,64,39,53.3,0,65,3.87,64,0.1,1.5,1.4,0.598,10.8,276438,2643.886894
"Vanuatu",2014,"Developing",71.7,134,0,0.01,564.8167043,64,10,52.5,0,65,5.2,64,0.1,1.5,1.4,0.596,10.8,269927,2861.203164
"Vanuatu",2013,"Developing",71.6,135,0,0.01,447.545645,64,0,51.7,0,65,3.92,64,0.1,1.5,1.4,0.591,10.8,263534,2877.444528
"Vanuatu",2012,"Developing",71.4,138,0,0.01,427.9885222,64,0,5.8,0,65,3.7,64,0.1,1.5,1.4,0.592,10.8,257313,2906.342461
"Vanuatu",2011,"Developing",71.2,141,0,0.85,457.9731742,63,0,49.9,0,65,3.85,65,0.1,1.5,1.4,0.591,10.8,251294,3064.751212
"Vanuatu",2010,"Developing",71,145,0,0.91,471.8626525,62,0,49.1,0,66,4.71,65,0.1,1.5,1.4,0.59,10.8,245453,2732.551557
"Vanuatu",2009,"Developing",78,149,0,0.83,361.0940984,62,0,48.2,0,66,3.9,66,0.1,1.5,1.5,0.589,10.7,239689,2472.463556
"Vanuatu",2008,"Developing",75,153,0,1.18,345.339056,61,0,47.4,0,66,3.66,67,0.1,1.5,1.5,0.582,10.7,233952,2525.083912
"Vanuatu",2007,"Developing",73,157,0,1.01,342.4908556,6,0,46.6,0,67,3.67,67,0.1,1.6,1.5,0.579,10.7,228345,2261.459294
"Vanuatu",2006,"Developing",71,161,0,1,43.19780767,59,0,45.7,0,67,3.96,68,0.1,1.6,1.5,0.572,10.6,222923,1970.898405
"Vanuatu",2005,"Developing",69.9,165,0,0.88,337.2942846,61,3,44.9,0,67,3.87,68,0.1,1.6,1.5,0,10.6,217632,1814.81782
"Vanuatu",2004,"Developing",69.6,169,0,0.85,334.1673373,63,0,44.1,0,67,4.12,69,0.1,1.6,1.5,0,10.7,212422,1718.263029
"Vanuatu",2003,"Developing",69.4,173,0,1.2,27.29839073,64,165,43.3,0,67,4.2,69,0.1,1.6,1.6,0,10.4,207258,1517.294454
"Vanuatu",2002,"Developing",69.3,176,0,1.24,171.1373611,66,101,42.6,0,67,3.52,7,0.1,1.7,1.6,0,10.2,202125,1299.178899
"Vanuatu",2001,"Developing",69.1,179,0,0.91,163.105292,68,7,41.9,0,67,3.37,7,0.1,1.7,1.6,0,10.1,197034,1309.047584
"Vanuatu",2000,"Developing",69,18,0,1.21,21.90075232,7,9,41.1,0,67,3.28,71,0.1,1.7,1.7,0,9.6,192074,1416.197024
"Venezuela (Bolivarian Republic of)",2015,"Developing",74.1,157,9,7.55,0,87,0,62.1,10,87,4.93,87,0.1,1.6,1.5,0.769,14.3,30529716,19517.47797
"Venezuela (Bolivarian Republic of)",2014,"Developing",73.9,158,9,6.47,0,78,0,61.5,10,79,5.26,78,0.1,1.6,1.5,0.771,14.2,30193258,15975.72938
"Venezuela (Bolivarian Republic of)",2013,"Developing",73.8,159,9,6.71,0,82,0,61,10,82,4.94,82,0.1,1.6,1.5,0.77,14.2,29838021,12433.98079
